DBN,Category,#Asian,%Asian,#Black,%Black,#Hispanic,%Hispanic
29Q176,Students with Disabilities,s,s,64,0.8888888888888888,s,s
28Q117,All Students,369,0.36534653465346534,105,0.10396039603960396,339,0.33564356435643566
28Q117,Attend school outside district of residence,7,0.28,6,0.24,10,0.4
28Q117,English Language Learners,44,0.4444444444444444,s,s,28,0.2828282828282828
28Q117,Poverty,369,0.36534653465346534,105,0.10396039603960396,339,0.33564356435643566
28Q117,Reside in temporary housing,6,0.08333333333333333,28,0.3888888888888889,33,0.4583333333333333
28Q117,Students with Disabilities,35,0.20710059171597633,s,s,69,0.40828402366863903
28Q121,All Students,433,0.47426067907995617,178,0.1949616648411829,105,0.11500547645125958
28Q121,Attend school outside district of residence,43,0.4574468085106383,25,0.26595744680851063,s,s
28Q121,English Language Learners,19,0.5277777777777778,s,s,15,0.4166666666666667
28Q121,Poverty,327,0.4554317548746518,149,0.2075208913649025,89,0.12395543175487465
28Q121,Reside in temporary housing,s,s,12,0.5714285714285714,6,0.2857142857142857
28Q121,Students with Disabilities,37,0.3490566037735849,s,s,24,0.22641509433962265
28Q139,All Students,200,0.243605359317905,18,0.02192448233861145,257,0.31303288672350793
28Q139,Attend school outside district of residence,s,s,s,s,58,0.8923076923076924
28Q139,English Language Learners,33,0.25384615384615383,s,s,42,0.3230769230769231
28Q139,Poverty,120,0.21937842778793418,8,0.014625228519195612,208,0.3802559414990859
28Q139,Reside in temporary housing,s,s,s,s,8,0.6153846153846154
28Q139,Students with Disabilities,16,0.12030075187969924,s,s,70,0.5263157894736842
28Q140,All Students,16,0.032719836400818,343,0.7014314928425358,84,0.17177914110429449
28Q140,Attend school outside district of residence,s,s,12,0.7058823529411765,s,s
28Q140,English Language Learners,s,s,s,s,10,0.5263157894736842
28Q140,Poverty,s,s,317,0.6967032967032967,79,0.17362637362637362
28Q140,Reside in temporary housing,s,s,43,0.7049180327868853,10,0.16393442622950818
28Q140,Students with Disabilities,s,s,63,0.6923076923076923,16,0.17582417582417584
28Q144,All Students,292,0.35828220858895704,24,0.029447852760736196,144,0.17668711656441718
28Q144,Attend school outside district of residence,s,s,s,s,s,s
28Q144,English Language Learners,24,0.5454545454545454,s,s,8,0.18181818181818182
28Q144,Poverty,67,0.3872832369942196,8,0.046242774566473986,53,0.3063583815028902
28Q144,Reside in temporary housing,s,s,s,s,11,0.6875
28Q144,Students with Disabilities,14,0.14893617021276595,6,0.06382978723404255,25,0.26595744680851063
28Q157,All Students,365,0.24188204108681247,141,0.09343936381709742,333,0.220675944333996
28Q174,Students with Disabilities,16,0.21621621621621623,s,s,30,0.40540540540540543
28Q157,Attend school outside district of residence,14,0.16470588235294117,24,0.2823529411764706,37,0.43529411764705883
28Q157,English Language Learners,29,0.21481481481481482,s,s,35,0.25925925925925924
28Q157,Poverty,365,0.24188204108681247,141,0.09343936381709742,333,0.220675944333996
28Q157,Reside in temporary housing,s,s,s,s,9,0.3
28Q157,Students with Disabilities,s,s,37,0.17703349282296652,63,0.3014354066985646
28Q160,All Students,85,0.13260530421216848,359,0.5600624024960998,126,0.19656786271450857
28Q160,Attend school outside district of residence,s,s,22,0.5789473684210527,10,0.2631578947368421
28Q160,English Language Learners,s,s,s,s,25,0.8064516129032258
28Q160,Poverty,81,0.1377551020408163,322,0.5476190476190477,119,0.20238095238095238
28Q160,Reside in temporary housing,s,s,40,0.5714285714285714,18,0.2571428571428571
28Q160,Students with Disabilities,10,0.07692307692307693,83,0.6384615384615384,24,0.18461538461538463
28Q161,All Students,412,0.6112759643916914,45,0.06676557863501484,122,0.18100890207715134
28Q161,Attend school outside district of residence,48,0.64,s,s,14,0.18666666666666668
28Q161,Poverty,370,0.6176961602671118,35,0.05843071786310518,111,0.18530884808013356
28Q161,Reside in temporary housing,12,0.46153846153846156,s,s,10,0.38461538461538464
28Q161,Students with Disabilities,39,0.42857142857142855,9,0.0989010989010989,25,0.27472527472527475
28Q167,All Students,64,0.17158176943699732,74,0.19839142091152814,145,0.38873994638069703
28Q167,Attend school outside district of residence,10,0.19230769230769232,10,0.19230769230769232,26,0.5
28Q167,English Language Learners,s,s,s,s,10,0.8333333333333334
28Q167,Poverty,45,0.18218623481781376,49,0.19838056680161945,115,0.46558704453441296
28Q167,Reside in temporary housing,s,s,s,s,6,0.5454545454545454
28Q167,Students with Disabilities,s,s,17,0.22972972972972974,33,0.44594594594594594
28Q174,All Students,229,0.34281437125748504,30,0.04491017964071856,162,0.24251497005988024
28Q174,Attend school outside district of residence,s,s,s,s,6,0.5
28Q174,English Language Learners,21,0.31343283582089554,s,s,15,0.22388059701492538
28Q174,Poverty,83,0.35319148936170214,s,s,82,0.34893617021276596
28Q174,Reside in temporary housing,s,s,s,s,6,0.6
28Q175,All Students,141,0.19583333333333333,9,0.0125,81,0.1125
28Q175,Attend school outside district of residence,6,0.5454545454545454,s,s,s,s
28Q175,English Language Learners,13,0.203125,s,s,6,0.09375
28Q175,Poverty,76,0.18491484184914841,s,s,51,0.12408759124087591
28Q175,Reside in temporary housing,s,s,s,s,s,s
28Q175,Students with Disabilities,10,0.10989010989010989,s,s,21,0.23076923076923078
28Q182,All Students,247,0.2753623188405797,129,0.14381270903010032,480,0.5351170568561873
28Q182,Attend school outside district of residence,s,s,10,0.4,12,0.48
28Q182,English Language Learners,89,0.2947019867549669,12,0.039735099337748346,190,0.6291390728476821
28Q182,Poverty,234,0.27432590855803046,117,0.13716295427901523,469,0.5498241500586166
28Q182,Reside in temporary housing,14,0.22950819672131148,20,0.32786885245901637,26,0.4262295081967213
28Q182,Students with Disabilities,16,0.11267605633802817,20,0.14084507042253522,98,0.6901408450704225
28Q190,All Students,348,0.32954545454545453,77,0.07291666666666667,294,0.2784090909090909
28Q312,English Language Learners,s,s,s,s,s,s
28Q190,Attend school outside district of residence,s,s,10,0.19230769230769232,30,0.5769230769230769
28Q190,English Language Learners,36,0.4186046511627907,s,s,25,0.29069767441860467
28Q190,Poverty,348,0.32954545454545453,77,0.07291666666666667,294,0.2784090909090909
28Q190,Reside in temporary housing,9,0.3103448275862069,7,0.2413793103448276,9,0.3103448275862069
28Q190,Students with Disabilities,s,s,17,0.12781954887218044,65,0.48872180451127817
28Q196,All Students,330,0.3733031674208145,20,0.02262443438914027,119,0.1346153846153846
28Q196,Attend school outside district of residence,s,s,s,s,s,s
28Q196,English Language Learners,34,0.5862068965517241,s,s,s,s
28Q196,Poverty,68,0.35789473684210527,s,s,36,0.18947368421052632
28Q196,Reside in temporary housing,s,s,s,s,s,s
28Q196,Students with Disabilities,22,0.21782178217821782,s,s,28,0.27722772277227725
28Q206,All Students,101,0.17688266199649738,104,0.18213660245183888,174,0.30472854640980734
28Q206,Attend school outside district of residence,6,0.17142857142857143,s,s,13,0.37142857142857144
28Q206,English Language Learners,33,0.2323943661971831,s,s,34,0.23943661971830985
28Q206,Poverty,75,0.15690376569037656,92,0.19246861924686193,153,0.3200836820083682
28Q206,Reside in temporary housing,s,s,8,0.3076923076923077,10,0.38461538461538464
28Q206,Students with Disabilities,s,s,11,0.22448979591836735,21,0.42857142857142855
28Q217,All Students,589,0.3746819338422392,210,0.13358778625954199,651,0.41412213740458015
28Q217,Attend school outside district of residence,15,0.22727272727272727,21,0.3181818181818182,29,0.4393939393939394
28Q217,English Language Learners,108,0.38028169014084506,s,s,154,0.5422535211267606
28Q217,Poverty,589,0.3746819338422392,210,0.13358778625954199,651,0.41412213740458015
28Q217,Reside in temporary housing,42,0.3620689655172414,17,0.14655172413793102,49,0.4224137931034483
30Q300,Students with Disabilities,s,s,s,s,s,s
28Q217,Students with Disabilities,49,0.20675105485232068,44,0.18565400843881857,127,0.5358649789029536
28Q220,All Students,184,0.2800608828006088,58,0.0882800608828006,147,0.2237442922374429
28Q220,Attend school outside district of residence,s,s,8,0.2,18,0.45
28Q220,English Language Learners,43,0.38392857142857145,s,s,14,0.125
28Q220,Poverty,130,0.2691511387163561,38,0.07867494824016563,114,0.2360248447204969
28Q220,Reside in temporary housing,8,0.38095238095238093,s,s,7,0.3333333333333333
28Q220,Students with Disabilities,16,0.16666666666666666,s,s,30,0.3125
28Q284,All Students,75,0.26881720430107525,131,0.46953405017921146,s,s
28Q284,Attend school outside district of residence,s,s,35,0.7291666666666666,s,s
28Q284,English Language Learners,s,s,s,s,s,s
28Q284,Poverty,59,0.27314814814814814,100,0.46296296296296297,28,0.12962962962962962
28Q284,Reside in temporary housing,s,s,s,s,s,s
30Q002,Attend school outside district of residence,s,s,s,s,s,s
28Q287,All Students,37,0.11490683229813664,188,0.5838509316770186,66,0.20496894409937888
28Q287,Attend school outside district of residence,s,s,22,0.7586206896551724,s,s
28Q287,English Language Learners,s,s,s,s,15,0.625
28Q287,Poverty,37,0.11490683229813664,188,0.5838509316770186,66,0.20496894409937888
28Q287,Reside in temporary housing,s,s,21,0.6363636363636364,6,0.18181818181818182
28Q287,Students with Disabilities,s,s,50,0.6172839506172839,18,0.2222222222222222
28Q303,All Students,62,0.3875,s,s,27,0.16875
28Q303,English Language Learners,s,s,s,s,s,s
28Q303,Poverty,8,0.25806451612903225,s,s,s,s
28Q303,Students with Disabilities,s,s,s,s,s,s
28Q310,All Students,69,0.2839506172839506,118,0.48559670781893005,36,0.14814814814814814
28Q310,Attend school outside district of residence,9,0.21428571428571427,26,0.6190476190476191,s,s
28Q310,English Language Learners,s,s,s,s,s,s
28Q310,Poverty,63,0.2916666666666667,102,0.4722222222222222,34,0.1574074074074074
28Q310,Reside in temporary housing,s,s,8,0.8888888888888888,s,s
28Q310,Students with Disabilities,7,0.16279069767441862,23,0.5348837209302325,10,0.23255813953488372
28Q312,All Students,s,s,58,0.8055555555555556,12,0.16666666666666666
28Q312,Attend school outside district of residence,s,s,8,1,s,s
28Q312,Poverty,s,s,55,0.8088235294117647,11,0.16176470588235295
28Q312,Reside in temporary housing,s,s,7,0.875,s,s
28Q312,Students with Disabilities,s,s,11,0.7857142857142857,s,s
28Q332,All Students,19,0.09405940594059406,155,0.7673267326732673,17,0.08415841584158416
28Q332,Attend school outside district of residence,s,s,17,0.7727272727272727,s,s
28Q332,English Language Learners,s,s,s,s,s,s
28Q680,Students with Disabilities,8,0.2962962962962963,12,0.4444444444444444,s,s
28Q332,Poverty,19,0.09405940594059406,155,0.7673267326732673,17,0.08415841584158416
28Q332,Reside in temporary housing,s,s,14,0.7368421052631579,s,s
28Q332,Students with Disabilities,s,s,36,0.7659574468085106,6,0.1276595744680851
28Q349,All Students,21,0.28,24,0.32,22,0.29333333333333333
28Q349,Attend school outside district of residence,s,s,8,0.6666666666666666,s,s
28Q349,English Language Learners,10,0.45454545454545453,s,s,10,0.45454545454545453
28Q349,Poverty,16,0.2909090909090909,13,0.23636363636363636,21,0.38181818181818183
28Q349,Reside in temporary housing,s,s,s,s,s,s
28Q349,Students with Disabilities,s,s,s,s,s,s
28Q354,All Students,13,0.021922428330522766,531,0.8954468802698144,38,0.06408094435075885
28Q354,Attend school outside district of residence,s,s,53,0.8833333333333333,s,s
28Q354,English Language Learners,s,s,11,0.5,11,0.5
28Q354,Poverty,11,0.02240325865580448,435,0.8859470468431772,35,0.07128309572301425
28Q354,Reside in temporary housing,s,s,30,0.8333333333333334,s,s
28Q354,Students with Disabilities,s,s,112,0.9032258064516129,10,0.08064516129032258
28Q358,All Students,29,0.2265625,48,0.375,41,0.3203125
28Q358,Attend school outside district of residence,s,s,9,0.75,s,s
28Q358,English Language Learners,11,0.4583333333333333,s,s,11,0.4583333333333333
28Q358,Poverty,29,0.2265625,48,0.375,41,0.3203125
28Q358,Reside in temporary housing,s,s,s,s,s,s
28Q358,Students with Disabilities,s,s,8,0.4,9,0.45
29Q015,Reside in temporary housing,s,s,28,0.875,s,s
28Q680,All Students,152,0.5527272727272727,78,0.28363636363636363,21,0.07636363636363637
28Q680,Attend school outside district of residence,77,0.4967741935483871,59,0.38064516129032255,12,0.07741935483870968
28Q680,English Language Learners,s,s,s,s,s,s
28Q680,Poverty,103,0.569060773480663,46,0.2541436464088398,15,0.08287292817679558
28Q896,All Students,84,0.35294117647058826,104,0.4369747899159664,30,0.12605042016806722
28Q896,Attend school outside district of residence,24,0.21621621621621623,66,0.5945945945945946,12,0.10810810810810811
28Q896,English Language Learners,s,s,s,s,s,s
28Q896,Poverty,84,0.35294117647058826,104,0.4369747899159664,30,0.12605042016806722
28Q896,Reside in temporary housing,s,s,6,0.5454545454545454,s,s
28Q896,Students with Disabilities,s,s,13,0.5909090909090909,s,s
29Q015,All Students,s,s,407,0.9421296296296297,21,0.04861111111111111
29Q015,Attend school outside district of residence,s,s,36,0.972972972972973,s,s
29Q015,English Language Learners,s,s,s,s,s,s
29Q015,Poverty,s,s,310,0.9422492401215805,17,0.05167173252279635
29Q015,Students with Disabilities,s,s,49,0.9245283018867925,s,s
29Q033,All Students,488,0.4634377967711301,176,0.1671415004748338,277,0.2630579297245964
29Q033,Attend school outside district of residence,14,0.4117647058823529,8,0.23529411764705882,10,0.29411764705882354
29Q033,English Language Learners,100,0.6289308176100629,s,s,45,0.2830188679245283
29Q033,Poverty,380,0.46740467404674046,136,0.16728167281672818,218,0.26814268142681424
29Q033,Reside in temporary housing,8,0.4444444444444444,s,s,7,0.3888888888888889
29Q033,Students with Disabilities,32,0.2807017543859649,28,0.24561403508771928,38,0.3333333333333333
29Q034,All Students,43,0.08052434456928839,393,0.7359550561797753,83,0.15543071161048688
29Q034,Attend school outside district of residence,s,s,s,s,s,s
29Q034,English Language Learners,s,s,26,0.4727272727272727,21,0.38181818181818183
29Q034,Poverty,35,0.07829977628635347,325,0.727069351230425,75,0.16778523489932887
29Q034,Reside in temporary housing,s,s,37,0.7708333333333334,6,0.125
29Q034,Students with Disabilities,s,s,66,0.9166666666666666,6,0.08333333333333333
29Q052,Students with Disabilities,s,s,84,0.865979381443299,10,0.10309278350515463
29Q035,All Students,150,0.24271844660194175,221,0.35760517799352753,179,0.2896440129449838
29Q035,English Language Learners,27,0.29347826086956524,18,0.1956521739130435,39,0.42391304347826086
29Q035,Poverty,115,0.23760330578512398,172,0.35537190082644626,137,0.2830578512396694
29Q035,Reside in temporary housing,9,0.25,13,0.3611111111111111,10,0.2777777777777778
29Q035,Students with Disabilities,14,0.14583333333333334,44,0.4583333333333333,28,0.2916666666666667
29Q036,All Students,s,s,429,0.8809034907597536,43,0.08829568788501027
29Q036,Attend school outside district of residence,s,s,33,0.868421052631579,s,s
29Q036,English Language Learners,s,s,10,0.5882352941176471,s,s
29Q036,Poverty,s,s,429,0.8809034907597536,43,0.08829568788501027
29Q036,Reside in temporary housing,s,s,62,0.8732394366197183,8,0.11267605633802817
29Q036,Students with Disabilities,s,s,77,0.8105263157894737,15,0.15789473684210525
29Q037,All Students,9,0.018,449,0.898,35,0.07
29Q037,Attend school outside district of residence,s,s,42,0.8076923076923077,s,s
29Q037,English Language Learners,s,s,8,0.42105263157894735,6,0.3157894736842105
29Q037,Poverty,8,0.020671834625323,344,0.8888888888888888,30,0.07751937984496124
29Q037,Reside in temporary housing,s,s,51,0.864406779661017,s,s
29Q037,Students with Disabilities,s,s,92,0.9019607843137255,s,s
29Q038,All Students,s,s,195,0.8944954128440367,14,0.06422018348623854
29Q038,Attend school outside district of residence,s,s,s,s,s,s
29Q038,English Language Learners,s,s,s,s,s,s
29Q038,Poverty,s,s,159,0.9085714285714286,10,0.05714285714285714
29Q038,Reside in temporary housing,s,s,s,s,s,s
29Q038,Students with Disabilities,s,s,38,0.8636363636363636,s,s
29Q052,All Students,6,0.012526096033402923,410,0.8559498956158664,47,0.09812108559498957
29Q052,Attend school outside district of residence,s,s,34,0.9444444444444444,s,s
